ID,CompanyID,Code,Name,BhDate,CgDate,InstallDate,KindID,Szwz,AreaID,Remark,HasDishPull,HasSysDefine,HasDefault,HasUse,HasStop,Stoper,StopDate,StopMemo,HasCheck,Checker,CheckTime,Writer,WriteTime,Modifier,ModifyTime,Area,MachineNo,DeptID,WaterLow,WaterHigh,FactorySpeed,dyeMachineKGClass,UrnType
DP009,4,B06,30#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001002,NULL,NULL,立信染机250KG(DP009),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 16:57:36.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 16:57:36.000,NULL,DP030,NULL,1250.00,2500.00,NULL,7,1
DP010,4,B07,31#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001002,NULL,NULL,立信染机120KG(DP010),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 16:57:46.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 16:57:46.000,NULL,DP031,NULL,1250.00,2500.00,NULL,7,1
DP011,4,B08,32#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001011,NULL,NULL,立信染机60KG(DP011),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 16:59:07.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 16:59:07.000,NULL,DP032,NULL,3000.00,4000.00,NULL,8,1
DP012,4,B04,28#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001003,NULL,NULL,立信染机60KG(DP012),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 16:59:25.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 16:59:25.000,NULL,DP028,NULL,3000.00,4000.00,NULL,8,1
DP013,4,B05,29#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001003,NULL,NULL,立信染机30KG(DP013),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 16:59:34.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 16:59:34.000,NULL,DP029,NULL,3000.00,4000.00,NULL,8,1
DP014,4,D01,65#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001004,NULL,NULL,立信染机120KG(DP014),0,NULL,NULL,1,1,108468,NULL,不再使用,1,108468,2014-02-14 17:12:55.000,ADMIN,2007-08-14 09:06:54.013,108468,2017-05-10 15:07:00.000,NULL,DP065,NULL,1300.00,3000.00,NULL,7,1
DP015,4,CY001,除油机CY001,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001009,NULL,NULL,NULL,0,NULL,NULL,1,1,108468,NULL,不再使用,1,10997,2008-10-19 10:47:18.000,ADMIN,2007-08-14 09:06:54.013,108468,2014-09-30 10:05:40.000,NULL,DP015,NULL,NULL,NULL,NULL,NULL,1
DP016,4,A08,14#漂染机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005001007,NULL,NULL,同华染机10K(DP016),0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-06-04 17:04:06.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-06-04 17:04:06.000,NULL,DP014,NULL,270.00,600.00,NULL,4,0
DP017,4,TS001,1#脱水机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005002,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,108058,2009-04-05 17:21:47.000,ADMIN,2007-08-14 09:06:54.013,108058,2009-04-05 17:21:47.000,NULL,DP017,NULL,NULL,NULL,NULL,NULL,NULL
DP018,4,TS002,2#脱水机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005002,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,108058,2009-04-05 17:21:56.000,ADMIN,2007-08-14 09:06:54.013,108058,2009-04-05 17:21:56.000,NULL,DP018,NULL,NULL,NULL,NULL,NULL,NULL
DP019,4,定型机2MDX001,1#定型机2M,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005003,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,0,,NULL,ADMIN,2007-08-14 09:06:54.013,administrator,2007-12-14 22:25:41.000,NULL,DP019,NULL,NULL,NULL,NULL,NULL,NULL
DP020,4,定型机2.8MDX002,2#定型机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1005003,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,0,,NULL,ADMIN,2007-08-14 09:06:54.013,administrator,2007-12-14 22:26:35.000,NULL,DP020,NULL,NULL,NULL,NULL,NULL,NULL
DP021,4,DJ01,1#打卷机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1006,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-11-26 09:52:33.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-11-26 09:52:33.000,NULL,DP1,NULL,NULL,NULL,NULL,NULL,NULL
DP022,4,DJ02,2#打卷机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1006,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-11-26 09:52:39.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-11-26 09:52:39.000,NULL,DP2,NULL,NULL,NULL,NULL,NULL,NULL
DP030,4,DJ03,3#打卷机,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1006,NULL,NULL,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2018-11-26 09:52:45.000,ADMIN,2007-08-14 09:06:54.013,277493,2018-11-26 09:52:45.000,NULL,DP3,NULL,NULL,NULL,NULL,NULL,NULL
J001,4,J001,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11122,2008-05-03 09:11:44.000,ADMIN,2007-08-14 09:06:54.013,11122,2008-05-03 09:11:44.000,NULL,01,194,NULL,NULL,375.0000,NULL,NULL
J002,4,J002,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,02,194,NULL,NULL,375.0000,NULL,NULL
J003,4,J003,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,171285,2018-08-30 17:40:40.000,NULL,03,194,NULL,NULL,375.0000,NULL,NULL
J004,4,J004,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11122,2010-06-25 16:09:06.000,ADMIN,2007-08-14 09:06:54.013,11122,2010-06-25 16:09:06.000,NULL,04,194,NULL,NULL,375.0000,NULL,NULL
J005,4,J005,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,171285,2018-08-30 17:41:50.000,NULL,05,194,NULL,NULL,375.0000,NULL,NULL
J006,4,J006,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,06,194,NULL,NULL,375.0000,NULL,NULL
J007,4,J007,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009013,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,171285,2018-08-15 16:32:48.000,ADMIN,2007-08-14 09:06:54.013,171285,2018-08-15 16:32:48.000,NULL,07,194,NULL,NULL,375.0000,NULL,NULL
J008,4,J008,MRES41-18E,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009013,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11122,2009-02-07 09:36:14.000,ADMIN,2007-08-14 09:06:54.013,11122,2009-02-07 09:36:14.000,NULL,08,194,NULL,NULL,375.0000,NULL,NULL
J009,4,J009,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,09,194,NULL,NULL,375.0000,NULL,NULL
J010,4,J010,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,10,194,NULL,NULL,375.0000,NULL,NULL
J011,4,J011,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,11,194,NULL,NULL,375.0000,NULL,NULL
J012,4,J012,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,12,194,NULL,NULL,375.0000,NULL,NULL
J013,4,J013,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,13,194,NULL,NULL,375.0000,NULL,NULL
J014,4,J014,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,14,194,NULL,NULL,375.0000,NULL,NULL
J015,4,J015,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,15,194,NULL,NULL,375.0000,NULL,NULL
J016,4,J016,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,280238,2019-05-11 10:11:43.000,ADMIN,2007-08-14 09:06:54.013,280238,2019-05-11 10:11:43.000,NULL,16,194,NULL,NULL,375.0000,NULL,NULL
J017,4,J017,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2019-04-02 15:10:09.000,ADMIN,2007-08-14 09:06:54.013,277493,2019-04-02 15:10:09.000,NULL,17,194,NULL,NULL,375.0000,NULL,NULL
J018,4,J018,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,18,194,NULL,NULL,375.0000,NULL,NULL
J019,4,J019,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,19,194,NULL,NULL,375.0000,NULL,NULL
J020,4,J020,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,20,194,NULL,NULL,375.0000,NULL,NULL
J021,4,J021,MRESF35/18,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009014,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,171285,2018-08-15 16:04:52.000,NULL,21,194,NULL,NULL,250.0000,NULL,NULL
J022,4,J022,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,277493,2019-04-02 15:11:21.000,ADMIN,2007-08-14 09:06:54.013,277493,2019-04-02 15:11:21.000,NULL,22,194,NULL,NULL,375.0000,NULL,NULL
J023,4,J023,MRESF43/24,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009012,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,110174,2009-08-06 08:39:51.000,ADMIN,2007-08-14 09:06:54.013,110174,2009-08-06 08:39:51.000,NULL,23,194,NULL,NULL,250.0000,NULL,NULL
J024,4,J024,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,24,194,NULL,NULL,375.0000,NULL,NULL
J025,4,J025,MRESF39/20,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009006,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,25,194,NULL,NULL,250.0000,NULL,NULL
J026,4,J026,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,26,194,NULL,NULL,375.0000,NULL,NULL
J027,4,J027,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,27,194,NULL,NULL,375.0000,NULL,NULL
J028,4,J028,MRPJF59/1/24,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009008,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,107652,2007-11-06 09:12:08.000,NULL,28,194,NULL,NULL,300.0000,NULL,NULL
J029,4,J029,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,29,194,NULL,NULL,375.0000,NULL,NULL
J030,4,J030,MRPJF59/1/24,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009008,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,107652,2007-11-06 09:12:17.000,NULL,30,194,NULL,NULL,300.0000,NULL,NULL
J031,4,J031,MRPJ43/1,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009007,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,31,194,NULL,NULL,360.0000,NULL,NULL
J032,4,J032,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,32,194,NULL,NULL,375.0000,NULL,NULL
J033,4,J033,MRPJ43/1,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009007,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,33,194,NULL,NULL,360.0000,NULL,NULL
J034,4,J034,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,34,194,NULL,NULL,375.0000,NULL,NULL
J035,4,J035,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,35,194,NULL,NULL,375.0000,NULL,NULL
J036,4,J036,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,36,194,NULL,NULL,375.0000,NULL,NULL
J037,4,J037,TL31/1/24,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009009,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,37,194,NULL,NULL,500.0000,NULL,NULL
J038,4,J038,JL 65/1 F,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009002,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,101858,2007-11-06 15:13:01.000,ADMIN,2007-08-14 09:06:54.013,101858,2007-11-06 15:13:01.000,NULL,38,194,NULL,NULL,500.0000,NULL,NULL
J039,4,J039,TL31/1/24,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009009,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,39,194,NULL,NULL,500.0000,NULL,NULL
J040,4,J040,JL 65/1 F,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009002,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,101858,2007-11-06 15:10:02.000,ADMIN,2007-08-14 09:06:54.013,101858,2007-11-06 15:10:02.000,NULL,40,194,NULL,NULL,500.0000,NULL,NULL
J041,4,J041,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,41,194,NULL,NULL,375.0000,NULL,NULL
J042,4,J042,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,42,194,NULL,NULL,375.0000,NULL,NULL
J043,4,J043,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,43,194,NULL,NULL,375.0000,NULL,NULL
J044,4,J044,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,44,194,NULL,NULL,375.0000,NULL,NULL
J045,4,J045,MRES33,2008-04-04 09:06:54.000,2008-03-03 09:06:54.000,2008-04-01 09:06:54.000,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11122,2008-04-07 09:11:16.000,ADMIN,2007-08-14 09:06:54.013,11122,2008-04-07 09:11:16.000,NULL,45,194,NULL,NULL,375.0000,NULL,NULL
J046,4,J046,MRESF31/16,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009005,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,107652,2007-11-06 08:57:00.000,ADMIN,2007-08-14 09:06:54.013,107652,2007-11-06 08:57:00.000,NULL,46,194,NULL,NULL,250.0000,NULL,NULL
J047,4,J047,MRES33,2008-04-07 09:06:54.000,2008-03-03 09:06:54.000,2008-04-01 09:06:54.000,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,11122,2008-04-07 09:12:01.000,ADMIN,2007-08-14 09:06:54.013,11122,2008-04-07 09:12:01.000,NULL,47,194,NULL,NULL,375.0000,NULL,NULL
J048,4,J048,MRESF31/16,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009006,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,0,,NULL,ADMIN,2007-08-14 09:06:54.013,171285,2018-08-15 16:40:10.000,NULL,48,194,NULL,NULL,250.0000,NULL,NULL
J049,4,J049,JL65/1B,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009011,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,101858,2007-11-06 15:12:07.000,ADMIN,2007-08-14 09:06:54.013,101858,2007-11-06 15:12:07.000,NULL,49,194,NULL,NULL,500.0000,NULL,NULL
J050,4,J050,JL65/1B,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009011,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,101858,2007-11-06 15:12:23.000,ADMIN,2007-08-14 09:06:54.013,101858,2007-11-06 15:12:23.000,NULL,50,194,NULL,NULL,500.0000,NULL,NULL
J051,4,J051,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,51,194,NULL,NULL,375.0000,NULL,NULL
J052,4,J052,MRES33,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009003,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,52,194,NULL,NULL,375.0000,NULL,NULL
J053,4,J053,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,53,194,NULL,NULL,375.0000,NULL,NULL
J054,4,J054,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,54,194,NULL,NULL,375.0000,NULL,NULL
J055,4,J055,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,140100,2018-09-07 10:04:11.000,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,55,194,NULL,NULL,375.0000,NULL,NULL
J056,4,J056,MRES41-18E,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,0,,NULL,ADMIN,2007-08-14 09:06:54.013,171285,2018-08-15 16:41:23.000,NULL,56,194,NULL,NULL,375.0000,NULL,NULL
J057,4,J057,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,57,194,NULL,NULL,375.0000,NULL,NULL
J058,4,J058,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,1,107652,2007-11-06 14:56:18.000,ADMIN,2007-08-14 09:06:54.013,107652,2007-11-06 14:56:18.000,NULL,58,194,NULL,NULL,375.0000,NULL,NULL
J061,4,J061,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,61,194,NULL,NULL,375.0000,NULL,NULL
J063,4,J063,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,63,194,NULL,NULL,375.0000,NULL,NULL
J065,4,J065,MRES41,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,2007-08-14 09:06:54.013,1009004,NULL,269383,NULL,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,ADMIN,2007-08-14 09:06:54.013,NULL,NULL,NULL,65,194,NULL,NULL,375.0000,NULL,NULL
